time,open,high,low,close
,TSLA,TSLA,TSLA,TSLA
2024-09-06,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906
2024-09-09,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094
2024-09-10,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453
2024-09-11,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125
2024-09-12,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375
2024-09-13,228.0,232.6699981689453,226.32000732421875,230.2899932861328
2024-09-16,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688
2024-09-17,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875
2024-09-18,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422
2024-09-19,234.0,244.24000549316406,232.1300048828125,243.9199981689453
2024-09-20,241.52000427246094,243.99000549316406,235.9199981689453,238.25
2024-09-23,242.61000061035156,250.0,241.9199981689453,250.0
2024-09-24,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094
2024-09-25,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719
2024-09-26,260.6000061035156,261.75,251.52999877929688,254.22000122070312
2024-09-27,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781
2024-09-30,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125
2024-10-01,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719
2024-10-02,247.5500030517578,251.16000366210938,241.5,249.02000427246094
2024-10-03,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938
2024-10-04,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547
2024-10-07,249.0,249.8300018310547,240.6999969482422,240.8300018310547
2024-10-08,243.55999755859375,246.2100067138672,240.55999755859375,244.5
2024-10-09,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578
2024-10-10,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094
2024-10-11,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578
2024-10-14,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938
2024-10-15,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875
2024-10-16,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547
2024-10-17,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844
2024-10-18,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422
2024-10-21,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562
2024-10-22,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312
2024-10-23,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438
2024-10-24,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281
2024-10-25,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625
2024-10-28,270.0,273.5400085449219,262.239990234375,262.510009765625
2024-10-29,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719
2024-10-30,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875
2024-10-31,257.989990234375,259.75,249.25,249.85000610351562
2024-11-01,252.0399932861328,254.0,246.6300048828125,248.97999572753906
2024-11-04,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062
2024-11-05,247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625
2024-11-06,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969
2024-11-07,288.8900146484375,299.75,285.5199890136719,296.9100036621094
2024-11-08,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031
2024-11-11,346.29998779296875,358.6400146484375,336.0,350.0
2024-11-12,342.739990234375,345.8399963378906,323.30999755859375,328.489990234375
2024-11-13,335.8500061035156,344.6000061035156,322.5,330.239990234375
2024-11-14,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125
2024-11-15,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031
2024-11-18,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375
2024-11-19,335.760009765625,347.3800048828125,332.75,346.0
2024-11-20,345.0,346.6000061035156,334.29998779296875,342.0299987792969
2024-11-21,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375
2024-11-22,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375
2024-11-25,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906
2024-11-26,341.0,346.9599914550781,335.6600036621094,338.2300109863281
2024-11-27,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125
2024-12-05,359.8699951171875,375.42999267578125,359.5,369.489990234375
2024-12-06,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031
2024-12-09,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219
2024-12-10,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375
2024-12-11,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719
2024-12-12,424.8399963378906,429.29998779296875,415.0,418.1000061035156
2024-12-13,420.0,436.29998779296875,415.7099914550781,436.2300109863281
2024-12-16,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344
2024-12-20,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375
