time,open,high,low,close
,META,META,META,META
2024-10-02,574.3966631929802,575.5357590193373,568.8811536395001,572.3483276367188
2024-10-03,569.6904698692135,582.8897832625125,568.2715705132565,582.30029296875
2024-10-04,583.2595352414568,596.3689565671799,580.9614010765631,595.459716796875
2024-10-07,597.7378250756824,602.4640543216561,583.5692610077722,584.3087158203125
2024-10-08,589.2147372774183,593.081613342466,585.4977037271458,592.4121704101562
2024-10-09,593.5112332153118,593.9109352089645,581.1412066390888,590.0340576171875
2024-10-10,587.0964117473287,589.7542408894429,582.0504943661447,583.3594360351562
2024-10-11,584.3586796276534,590.7335426141501,582.2403930977291,589.4745483398438
2024-10-14,593.7410167185426,599.6162821918657,589.484501597712,589.944091796875
2024-10-15,589.6843036586223,590.1339531553972,579.672421258373,585.7974853515625
2024-10-16,580.931403835105,581.6108484225683,573.5673490881165,576.3250732421875
2024-10-17,582.8598932908519,584.498525214523,574.736440631771,576.4650268554688
2024-10-18,580.6316444752367,583.4993265515407,574.7863836125463,576.00537109375
2024-10-21,575.5657660455028,576.7747517900956,568.6512994519571,574.6964111328125
2024-10-22,573.8271446016755,583.059749102595,571.6589105303678,581.5409545898438
2024-10-23,579.5025030116825,584.5284780017795,562.0466134632495,563.2356567382812
2024-10-24,566.6728872134042,568.4214766798149,561.067423617713,567.3223876953125
2024-10-25,573.4674084728663,580.8214617194669,571.2591677649386,572.7879638671875
2024-10-28,581.5309014773494,583.2794909577367,573.657247966786,577.6939697265625
2024-10-29,579.6824570250664,593.1915192160194,574.9362852505326,592.8018798828125
2024-10-30,600.4955916647551,600.7154460578435,588.9049656386749,591.322998046875
2024-10-31,584.5285013352179,589.4245764245477,562.5562346068841,567.12255859375
2024-11-01,567.1525303872367,573.2076440008003,562.1066125402613,566.702880859375
2024-11-04,563.6453148058769,568.2316421306225,557.4403590550569,560.2280883789062
2024-11-05,566.8427577068867,573.0177694578593,566.2132605927909,571.9686279296875
2024-11-06,562.2964360130583,572.5381747409726,554.722528248443,571.5889282226562
2024-11-07,576.4250827660793,594.3206217597054,574.7464440436293,591.22314453125
2024-11-08,591.0632294019905,592.6219696885161,584.0489286056084,588.8650512695312
2024-11-11,585.8873824891895,586.5268812894068,576.0453459283773,582.699951171875
2024-11-12,588.065605158264,599.1766373771187,579.9122090858378,584.3486328125
2024-11-13,582.1404134944723,585.168000649057,574.70640754446,579.5325317382812
2024-11-14,576.5349800009285,580.2919594723807,572.5482054082433,576.69482421875
2024-11-15,570.7595614845304,572.1085099621108,551.0554852822419,553.6334228515625
2024-11-18,556.5910118841139,559.4487531149258,549.6466622720844,553.9531860351562
2024-11-19,551.4152148138388,560.9775092082989,550.1562205507613,560.6378173828125
2024-11-20,562.4762696970146,565.8934960924114,553.7533256143062,565.064208984375
2024-11-21,569.0609794569406,569.540573055585,548.6074468136305,562.6361694335938
2024-11-22,563.0958111453639,563.3756147608086,554.1430712266013,558.6893920898438
2024-11-25,561.6469571351098,572.1285540602511,555.941598079429,564.654541015625
2024-11-26,565.5437970415496,577.0345279001676,564.7444540485772,573.0776977539062
2024-11-27,574.4266886217266,574.516581935116,563.6453456676987,568.7412719726562
2024-11-29,568.5413971962214,577.9937945773128,566.443114149285,573.8571166992188
2024-12-02,577.0345718134193,594.0208708971044,575.1061345887051,592.3522338867188
2024-12-03,594.520463013781,613.7050010762927,590.7734853057109,613.1554565429688
2024-12-04,612.4659929347591,617.282115464708,604.6122815307718,613.2853393554688
2024-12-05,616.5826646645681,619.4003991271754,606.5607193426367,608.439208984375
2024-12-06,609.6082467951667,629.2823794750941,608.0395658524756,623.2672729492188
2024-12-09,623.4171345099019,625.8951772240001,605.681440124963,613.0755004882812
2024-12-10,617.0622705435762,625.0858279793719,612.2461479396557,618.8208618164062
2024-12-11,622.867550372131,637.8854652597508,621.0290675894443,632.1700439453125
2024-12-12,630.9910048638284,636.1468190198666,626.7044846004596,630.2815551757812
2024-12-13,626.7144335100988,630.5713687123745,616.3928033653502,619.8499755859375
2024-12-16,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375
2024-12-17,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062
2024-12-18,621.0,627.3599853515625,596.3200073242188,597.1900024414062
2024-12-19,610.3900146484375,611.52001953125,595.0,595.5700073242188
2024-12-20,590.5800170898438,603.1099853515625,580.0,585.25
